timestamp,from_bank,to_bank,amount_paid,amount_received,payment_format,is_laundering
2022-01-15 06:00:00,Bank_B,Bank_Z,95.1,47.88,Transfer,0
2022-01-15 07:00:00,Bank_A,Bank_Y,284.45,88.04,Transfer,0
2022-01-15 08:00:00,Bank_A,Bank_X,254.17,1618.85,Cash,0
2022-01-15 09:00:00,Bank_C,Bank_Z,478.36,385.6,Credit Card,0
2022-01-15 10:00:00,Bank_C,Bank_Z,504.06,7.15,Credit Card,0
2022-01-15 11:00:00,Bank_B,Bank_X,23.18,148.96,Cash,0
2022-01-15 12:00:00,Bank_A,Bank_X,234.69,298.87,Transfer,0
2022-01-15 13:00:00,Bank_C,Bank_Z,491.56,590.31,Wire,0
2022-01-15 14:00:00,Bank_C,Bank_Y,349.72,660.55,Wire,0
2022-01-15 15:00:00,Bank_C,Bank_X,970.67,2693.19,Credit Card,0
2022-01-15 16:00:00,Bank_B,Bank_X,537.49,169.5,Credit Card,1
2022-01-15 17:00:00,Bank_A,Bank_Y,88.93,386.33,Transfer,0
2022-01-15 18:00:00,Bank_C,Bank_Y,36.59,381.06,Wire,0
2022-01-15 19:00:00,Bank_A,Bank_X,514.2,260.14,Credit Card,0
2022-01-15 20:00:00,Bank_B,Bank_Y,13.43,92.66,Transfer,0
2022-01-15 21:00:00,Bank_A,Bank_Z,440.67,1896.16,Wire,0
2022-01-15 22:00:00,Bank_C,Bank_Z,1408.63,959.74,Cash,0
2022-01-15 23:00:00,Bank_A,Bank_Z,428.39,344.91,Credit Card,0
2022-01-16 00:00:00,Bank_A,Bank_X,245.65,462.22,Cash,0
2022-01-16 01:00:00,Bank_B,Bank_Y,515.41,128.91,Wire,0
2022-01-16 02:00:00,Bank_B,Bank_Z,306.48,392.4,Transfer,0
2022-01-16 03:00:00,Bank_A,Bank_Y,394.41,593.67,Transfer,0
2022-01-16 04:00:00,Bank_A,Bank_Z,1419.06,361.98,Wire,0
2022-01-16 05:00:00,Bank_A,Bank_Y,243.96,2317.05,Cash,0
2022-01-16 06:00:00,Bank_B,Bank_Z,1624.55,472.53,Transfer,0
2022-01-16 07:00:00,Bank_B,Bank_Z,1178.79,231.79,Credit Card,0
2022-01-16 08:00:00,Bank_A,Bank_Z,108.95,739.54,Cash,0
2022-01-16 09:00:00,Bank_B,Bank_Z,35.94,93.44,Cash,0
2022-01-16 10:00:00,Bank_C,Bank_Z,53.11,242.67,Credit Card,0
2022-01-16 11:00:00,Bank_B,Bank_Z,9.19,213.06,Wire,0
2022-01-16 12:00:00,Bank_B,Bank_Z,49.6,282.65,Transfer,0
2022-01-16 13:00:00,Bank_B,Bank_Z,574.44,761.13,Cash,0
2022-01-16 14:00:00,Bank_C,Bank_Z,36.92,330.99,Transfer,0
2022-01-16 15:00:00,Bank_C,Bank_Y,192.08,789.97,Transfer,0
2022-01-16 16:00:00,Bank_C,Bank_Y,931.76,429.59,Cash,0
2022-01-16 17:00:00,Bank_A,Bank_X,11.77,209.33,Wire,0
2022-01-16 18:00:00,Bank_A,Bank_Z,842.27,830.31,Cash,0
2022-01-16 19:00:00,Bank_C,Bank_Y,165.54,136.09,Wire,0
2022-01-16 20:00:00,Bank_A,Bank_Y,62.88,127.05,Credit Card,0
2022-01-16 21:00:00,Bank_A,Bank_Y,596.58,351.1,Wire,0
2022-01-16 22:00:00,Bank_A,Bank_Y,495.7,151.13,Wire,0
2022-01-16 23:00:00,Bank_C,Bank_Y,1049.71,4.56,Cash,0
2022-01-17 00:00:00,Bank_B,Bank_Y,664.15,522.48,Transfer,1
2022-01-17 01:00:00,Bank_C,Bank_X,813.5,357.79,Transfer,0
2022-01-17 02:00:00,Bank_C,Bank_Y,165.67,294.86,Wire,0
2022-01-17 03:00:00,Bank_A,Bank_X,97.67,1705.15,Wire,0
2022-01-17 04:00:00,Bank_A,Bank_X,694.38,423.38,Cash,0
2022-01-17 05:00:00,Bank_B,Bank_Z,822.1,995.46,Wire,0
2022-01-17 06:00:00,Bank_B,Bank_Z,2328.5,75.09,Cash,0
2022-01-17 07:00:00,Bank_B,Bank_Z,266.04,421.06,Credit Card,0
2022-01-17 08:00:00,Bank_B,Bank_Y,232.62,1012.4,Wire,0
2022-01-17 09:00:00,Bank_C,Bank_Z,748.98,437.46,Credit Card,0
2022-01-17 10:00:00,Bank_B,Bank_Y,208.37,632.95,Wire,0
2022-01-17 11:00:00,Bank_C,Bank_Y,1335.07,232.64,Wire,0
2022-01-17 12:00:00,Bank_A,Bank_Z,977.42,48.5,Credit Card,0
2022-01-17 13:00:00,Bank_B,Bank_Z,280.18,306.15,Credit Card,0
2022-01-17 14:00:00,Bank_A,Bank_X,694.89,250.83,Cash,0
2022-01-17 15:00:00,Bank_A,Bank_X,702.32,1008.93,Cash,0
2022-01-17 16:00:00,Bank_C,Bank_Y,54.42,139.85,Credit Card,0
2022-01-17 17:00:00,Bank_B,Bank_Y,1164.22,1701.61,Wire,0
2022-01-17 18:00:00,Bank_C,Bank_Z,351.85,1586.69,Cash,0
2022-01-17 19:00:00,Bank_A,Bank_Z,875.67,142.26,Wire,0
2022-01-17 20:00:00,Bank_B,Bank_X,192.87,213.9,Transfer,0
2022-01-17 21:00:00,Bank_A,Bank_Z,1129.4,1129.55,Cash,0
2022-01-17 22:00:00,Bank_A,Bank_Y,246.49,1699.93,Cash,0
2022-01-17 23:00:00,Bank_B,Bank_Z,5.45,292.99,Cash,0
2022-01-18 00:00:00,Bank_B,Bank_X,1178.95,193.56,Transfer,0
2022-01-18 01:00:00,Bank_B,Bank_Y,47.86,373.37,Credit Card,0
2022-01-18 02:00:00,Bank_C,Bank_X,192.33,582.01,Wire,0
2022-01-18 03:00:00,Bank_C,Bank_X,1498.49,159.74,Transfer,1
2022-01-18 04:00:00,Bank_A,Bank_Y,1503.97,666.8,Credit Card,0
2022-01-18 05:00:00,Bank_B,Bank_X,426.0,26.52,Cash,0
2022-01-18 06:00:00,Bank_A,Bank_Z,499.62,25.28,Credit Card,0
2022-01-18 07:00:00,Bank_A,Bank_Z,297.51,244.11,Credit Card,0
2022-01-18 08:00:00,Bank_A,Bank_X,173.51,218.07,Credit Card,0
2022-01-18 09:00:00,Bank_A,Bank_Z,199.24,189.63,Wire,0
2022-01-18 10:00:00,Bank_A,Bank_X,558.16,337.67,Credit Card,0
2022-01-18 11:00:00,Bank_B,Bank_Z,697.92,193.37,Credit Card,0
2022-01-18 12:00:00,Bank_C,Bank_X,784.1,106.76,Credit Card,0
2022-01-18 13:00:00,Bank_B,Bank_Z,779.42,185.15,Credit Card,0
2022-01-18 14:00:00,Bank_B,Bank_Y,47.82,1842.53,Transfer,0
2022-01-18 15:00:00,Bank_B,Bank_Y,341.02,264.76,Transfer,0
2022-01-18 16:00:00,Bank_C,Bank_Z,29.64,294.13,Credit Card,0
2022-01-18 17:00:00,Bank_C,Bank_X,398.73,429.65,Credit Card,0
2022-01-18 18:00:00,Bank_C,Bank_Z,291.28,2047.4,Credit Card,0
2022-01-18 19:00:00,Bank_B,Bank_X,1093.31,138.27,Cash,0
2022-01-18 20:00:00,Bank_C,Bank_Z,216.1,571.72,Credit Card,0
2022-01-18 21:00:00,Bank_A,Bank_Z,62.25,629.36,Credit Card,0
2022-01-18 22:00:00,Bank_C,Bank_Y,77.15,467.39,Transfer,0
2022-01-18 23:00:00,Bank_B,Bank_X,716.72,46.37,Transfer,0
2022-01-19 00:00:00,Bank_B,Bank_X,481.45,564.85,Transfer,0
2022-01-19 01:00:00,Bank_A,Bank_X,53.3,33.12,Wire,0
2022-01-19 02:00:00,Bank_C,Bank_X,43.93,453.35,Cash,0
2022-01-19 03:00:00,Bank_C,Bank_X,603.6,672.73,Credit Card,0
2022-01-19 04:00:00,Bank_A,Bank_Y,37.77,118.48,Transfer,1
2022-01-19 05:00:00,Bank_B,Bank_Z,862.59,921.39,Wire,0
2022-01-19 06:00:00,Bank_B,Bank_X,612.5,15.41,Credit Card,0
2022-01-19 07:00:00,Bank_C,Bank_X,42.42,928.35,Credit Card,0
2022-01-19 08:00:00,Bank_C,Bank_Z,44.33,308.4,Transfer,0
2022-01-19 09:00:00,Bank_C,Bank_Y,2157.73,122.69,Credit Card,0
2022-01-19 10:00:00,Bank_C,Bank_Y,234.42,71.81,Credit Card,0
2022-01-19 11:00:00,Bank_C,Bank_Y,231.53,1532.08,Credit Card,0
2022-01-19 12:00:00,Bank_B,Bank_Z,837.79,37.72,Transfer,1
2022-01-19 13:00:00,Bank_B,Bank_Z,1471.08,111.01,Wire,0
2022-01-19 14:00:00,Bank_B,Bank_Y,2134.39,213.72,Credit Card,0
2022-01-19 15:00:00,Bank_B,Bank_Y,699.95,484.1,Wire,0
2022-01-19 16:00:00,Bank_A,Bank_Z,236.01,393.51,Credit Card,0
2022-01-19 17:00:00,Bank_B,Bank_Y,43.6,67.13,Transfer,0
2022-01-19 18:00:00,Bank_A,Bank_X,750.62,171.05,Wire,0
2022-01-19 19:00:00,Bank_B,Bank_Z,408.68,136.4,Transfer,0
2022-01-19 20:00:00,Bank_C,Bank_Y,276.02,120.11,Cash,0
2022-01-19 21:00:00,Bank_C,Bank_X,1184.12,264.79,Credit Card,0
2022-01-19 22:00:00,Bank_C,Bank_Z,58.94,608.75,Cash,0
2022-01-19 23:00:00,Bank_A,Bank_Z,339.25,122.6,Cash,0
2022-01-20 00:00:00,Bank_B,Bank_X,5.71,228.39,Cash,0
2022-01-20 01:00:00,Bank_B,Bank_Z,316.18,247.9,Credit Card,0
2022-01-20 02:00:00,Bank_A,Bank_Y,28.98,1874.45,Transfer,0
2022-01-20 03:00:00,Bank_A,Bank_Z,63.25,1546.85,Cash,0
2022-01-20 04:00:00,Bank_A,Bank_Y,62.51,805.06,Wire,0
2022-01-20 05:00:00,Bank_A,Bank_X,523.78,138.31,Credit Card,0
2022-01-20 06:00:00,Bank_A,Bank_X,685.3,35.23,Transfer,0
2022-01-20 07:00:00,Bank_C,Bank_Z,437.78,190.56,Transfer,0
2022-01-20 08:00:00,Bank_B,Bank_X,1637.36,155.16,Cash,0
2022-01-20 09:00:00,Bank_A,Bank_X,234.9,352.53,Credit Card,0
2022-01-20 10:00:00,Bank_C,Bank_Z,168.23,751.93,Cash,0
2022-01-20 11:00:00,Bank_A,Bank_Y,1014.75,977.1,Wire,0
2022-01-20 12:00:00,Bank_C,Bank_Z,126.54,931.73,Transfer,0
2022-01-20 13:00:00,Bank_A,Bank_Z,1651.44,222.89,Transfer,0
2022-01-20 14:00:00,Bank_B,Bank_Y,6.11,581.15,Credit Card,0
2022-01-20 15:00:00,Bank_A,Bank_Y,1751.26,187.59,Transfer,0
2022-01-20 16:00:00,Bank_A,Bank_Y,22.06,31.42,Credit Card,0
2022-01-20 17:00:00,Bank_B,Bank_Z,1108.86,604.6,Cash,0
2022-01-20 18:00:00,Bank_B,Bank_Y,375.07,4.94,Wire,0
2022-01-20 19:00:00,Bank_A,Bank_X,2478.41,263.12,Credit Card,0
2022-01-20 20:00:00,Bank_B,Bank_Y,38.33,199.78,Cash,0
2022-01-20 21:00:00,Bank_B,Bank_X,403.55,591.07,Wire,0
2022-01-20 22:00:00,Bank_C,Bank_Y,1741.79,726.74,Transfer,0
2022-01-20 23:00:00,Bank_B,Bank_X,370.22,181.27,Wire,0
2022-01-21 00:00:00,Bank_B,Bank_X,496.31,834.67,Wire,0
2022-01-21 01:00:00,Bank_A,Bank_X,594.95,174.01,Wire,0
2022-01-21 02:00:00,Bank_A,Bank_X,303.06,295.59,Transfer,0
2022-01-21 03:00:00,Bank_C,Bank_X,493.84,649.18,Credit Card,0
2022-01-21 04:00:00,Bank_A,Bank_Y,438.91,590.32,Credit Card,0
2022-01-21 05:00:00,Bank_B,Bank_Z,1157.12,2185.78,Wire,0
2022-01-21 06:00:00,Bank_B,Bank_Z,23.26,127.55,Cash,0
2022-01-21 07:00:00,Bank_B,Bank_Z,164.92,542.83,Cash,0
2022-01-21 08:00:00,Bank_A,Bank_Z,1502.0,470.4,Wire,0
2022-01-21 09:00:00,Bank_B,Bank_Z,1104.84,1233.13,Wire,0
2022-01-21 10:00:00,Bank_B,Bank_X,304.09,85.02,Cash,0
2022-01-21 11:00:00,Bank_C,Bank_Y,483.97,696.76,Wire,0
2022-01-21 12:00:00,Bank_C,Bank_X,162.44,419.98,Wire,0
2022-01-21 13:00:00,Bank_C,Bank_Y,104.2,160.56,Credit Card,0
2022-01-21 14:00:00,Bank_A,Bank_Y,311.53,321.64,Credit Card,0
2022-01-21 15:00:00,Bank_B,Bank_Y,217.98,203.07,Wire,0
2022-01-21 16:00:00,Bank_B,Bank_Y,438.12,432.93,Wire,0
2022-01-21 17:00:00,Bank_B,Bank_Z,40.46,1099.12,Transfer,0
2022-01-21 18:00:00,Bank_C,Bank_Y,1832.48,421.18,Credit Card,0
2022-01-21 19:00:00,Bank_B,Bank_Y,2141.93,499.46,Wire,0
2022-01-21 20:00:00,Bank_B,Bank_Z,598.93,365.68,Transfer,1
2022-01-21 21:00:00,Bank_B,Bank_X,384.04,26.26,Transfer,0
2022-01-21 22:00:00,Bank_B,Bank_X,185.19,132.54,Transfer,0
2022-01-21 23:00:00,Bank_B,Bank_X,840.45,338.64,Transfer,0
2022-01-22 00:00:00,Bank_A,Bank_X,577.16,185.7,Credit Card,0
2022-01-22 01:00:00,Bank_B,Bank_Y,88.74,100.3,Transfer,0
2022-01-22 02:00:00,Bank_A,Bank_Z,1209.15,350.72,Credit Card,0
2022-01-22 03:00:00,Bank_B,Bank_Z,864.5,194.9,Transfer,0
2022-01-22 04:00:00,Bank_A,Bank_X,1495.87,149.28,Transfer,0
2022-01-22 05:00:00,Bank_B,Bank_Z,646.8,311.8,Cash,0
2022-01-22 06:00:00,Bank_B,Bank_Y,475.2,71.52,Credit Card,0
2022-01-22 07:00:00,Bank_B,Bank_X,270.85,1313.78,Cash,0
2022-01-22 08:00:00,Bank_B,Bank_Y,1349.51,1011.35,Cash,0
2022-01-22 09:00:00,Bank_C,Bank_Y,1005.2,614.85,Transfer,0
2022-01-22 10:00:00,Bank_B,Bank_Y,23.14,56.14,Credit Card,0
2022-01-22 11:00:00,Bank_A,Bank_Y,13.36,747.78,Wire,0
2022-01-22 12:00:00,Bank_C,Bank_Y,236.17,825.02,Transfer,0
2022-01-22 13:00:00,Bank_C,Bank_X,831.82,730.0,Credit Card,0
2022-01-22 14:00:00,Bank_B,Bank_Y,2182.14,60.5,Cash,0
2022-01-22 15:00:00,Bank_A,Bank_X,81.5,516.28,Credit Card,0
2022-01-22 16:00:00,Bank_A,Bank_Z,450.86,898.86,Transfer,0
2022-01-22 17:00:00,Bank_C,Bank_Y,239.74,430.61,Credit Card,0
2022-01-22 18:00:00,Bank_A,Bank_Y,1751.85,519.8,Cash,0
2022-01-22 19:00:00,Bank_B,Bank_Z,922.96,306.58,Credit Card,0
2022-01-22 20:00:00,Bank_B,Bank_X,911.1,376.14,Credit Card,0
2022-01-22 21:00:00,Bank_B,Bank_Y,316.21,17.49,Cash,0
2022-01-22 22:00:00,Bank_B,Bank_Z,267.92,509.39,Transfer,0
2022-01-22 23:00:00,Bank_B,Bank_Z,159.69,42.48,Wire,0
2022-01-23 00:00:00,Bank_C,Bank_Y,29.01,285.48,Cash,0
2022-01-23 01:00:00,Bank_B,Bank_X,1000.21,173.12,Cash,0
2022-01-23 02:00:00,Bank_B,Bank_X,838.06,394.2,Transfer,0
2022-01-23 03:00:00,Bank_C,Bank_Y,4086.22,71.6,Transfer,0
2022-01-23 04:00:00,Bank_C,Bank_Z,2847.44,588.25,Credit Card,0
2022-01-23 05:00:00,Bank_C,Bank_Y,405.33,792.4,Cash,0
2022-01-23 06:00:00,Bank_A,Bank_X,732.64,89.18,Credit Card,0
2022-01-23 07:00:00,Bank_A,Bank_Z,1448.09,55.08,Credit Card,0
2022-01-23 08:00:00,Bank_B,Bank_Y,947.39,78.63,Transfer,0
2022-01-23 09:00:00,Bank_B,Bank_Z,142.08,1048.3,Transfer,0
2022-01-23 10:00:00,Bank_B,Bank_X,299.41,375.59,Credit Card,0
2022-01-23 11:00:00,Bank_A,Bank_X,69.15,314.86,Cash,0
2022-01-23 12:00:00,Bank_B,Bank_X,1540.11,56.42,Cash,0
2022-01-23 13:00:00,Bank_B,Bank_Y,465.92,524.28,Credit Card,0
2022-01-23 14:00:00,Bank_A,Bank_Z,129.8,1012.48,Wire,0
2022-01-23 15:00:00,Bank_C,Bank_Y,556.91,880.67,Wire,0
2022-01-23 16:00:00,Bank_A,Bank_Y,481.34,491.82,Transfer,1
2022-01-23 17:00:00,Bank_B,Bank_Y,221.71,39.13,Cash,0
2022-01-23 18:00:00,Bank_A,Bank_Y,60.27,59.62,Credit Card,0
2022-01-23 19:00:00,Bank_C,Bank_Z,556.72,25.28,Credit Card,0
2022-01-23 20:00:00,Bank_C,Bank_Z,367.31,148.85,Cash,0
2022-01-23 21:00:00,Bank_C,Bank_Y,739.9,72.9,Transfer,0
2022-01-23 22:00:00,Bank_C,Bank_Y,367.15,150.59,Transfer,0
2022-01-23 23:00:00,Bank_C,Bank_X,955.89,243.11,Wire,0
2022-01-24 00:00:00,Bank_C,Bank_X,401.38,1432.2,Cash,0
2022-01-24 01:00:00,Bank_B,Bank_Z,411.56,471.29,Cash,0
2022-01-24 02:00:00,Bank_B,Bank_X,1046.38,900.83,Credit Card,0
2022-01-24 03:00:00,Bank_A,Bank_Z,258.32,619.54,Cash,0
2022-01-24 04:00:00,Bank_B,Bank_Z,71.94,59.68,Wire,0
2022-01-24 05:00:00,Bank_C,Bank_Z,14.6,665.75,Cash,0
2022-01-24 06:00:00,Bank_B,Bank_X,703.53,160.86,Credit Card,0
2022-01-24 07:00:00,Bank_A,Bank_X,484.2,509.59,Wire,0
2022-01-24 08:00:00,Bank_C,Bank_Z,608.83,208.49,Credit Card,0
2022-01-24 09:00:00,Bank_B,Bank_Z,119.74,3031.43,Cash,0
2022-01-24 10:00:00,Bank_B,Bank_Y,73.31,152.96,Transfer,0
2022-01-24 11:00:00,Bank_A,Bank_Z,7.33,163.65,Cash,0
2022-01-24 12:00:00,Bank_C,Bank_Z,215.84,1334.46,Cash,0
2022-01-24 13:00:00,Bank_A,Bank_Y,445.7,12.48,Credit Card,0
2022-01-24 14:00:00,Bank_C,Bank_Z,248.99,596.5,Transfer,0
2022-01-24 15:00:00,Bank_C,Bank_Z,287.66,646.09,Cash,0
2022-01-24 16:00:00,Bank_B,Bank_Z,1172.53,905.1,Wire,0
2022-01-24 17:00:00,Bank_A,Bank_Y,214.05,1833.35,Wire,0
2022-01-24 18:00:00,Bank_A,Bank_X,360.76,1856.63,Credit Card,0
2022-01-24 19:00:00,Bank_A,Bank_Z,765.44,33.75,Credit Card,0
2022-01-24 20:00:00,Bank_C,Bank_Y,252.54,862.53,Transfer,0
2022-01-24 21:00:00,Bank_A,Bank_Z,486.55,519.67,Credit Card,0
2022-01-24 22:00:00,Bank_C,Bank_Y,991.57,521.13,Transfer,0
2022-01-24 23:00:00,Bank_A,Bank_Z,1493.1,68.68,Cash,0
2022-01-25 00:00:00,Bank_A,Bank_Y,79.54,525.18,Wire,0
2022-01-25 01:00:00,Bank_B,Bank_X,1305.83,2022.28,Wire,0
2022-01-25 02:00:00,Bank_A,Bank_X,338.75,1214.18,Wire,0
2022-01-25 03:00:00,Bank_B,Bank_X,149.37,289.13,Credit Card,0
2022-01-25 04:00:00,Bank_B,Bank_Z,307.29,20.38,Credit Card,0
2022-01-25 05:00:00,Bank_C,Bank_Y,1956.83,224.94,Cash,0
2022-01-25 06:00:00,Bank_A,Bank_Z,339.25,875.47,Credit Card,0
2022-01-25 07:00:00,Bank_A,Bank_Z,199.31,604.49,Transfer,0
2022-01-25 08:00:00,Bank_A,Bank_Y,501.74,307.49,Wire,0
2022-01-25 09:00:00,Bank_B,Bank_Z,137.31,28.34,Cash,0
2022-01-25 10:00:00,Bank_A,Bank_Y,39.45,278.34,Transfer,0
2022-01-25 11:00:00,Bank_C,Bank_Y,68.99,316.52,Transfer,0
2022-01-25 12:00:00,Bank_C,Bank_X,68.51,1319.42,Credit Card,1
2022-01-25 13:00:00,Bank_A,Bank_X,82.38,512.34,Credit Card,0
2022-01-25 14:00:00,Bank_B,Bank_X,74.73,186.73,Wire,0
2022-01-25 15:00:00,Bank_C,Bank_Y,512.04,372.56,Cash,0
2022-01-25 16:00:00,Bank_C,Bank_X,100.37,34.17,Transfer,0
2022-01-25 17:00:00,Bank_B,Bank_Y,212.07,1798.03,Credit Card,0
2022-01-25 18:00:00,Bank_C,Bank_Z,1135.49,223.19,Credit Card,1
2022-01-25 19:00:00,Bank_B,Bank_X,321.19,324.92,Cash,0
2022-01-25 20:00:00,Bank_C,Bank_Y,550.64,219.47,Cash,0
2022-01-25 21:00:00,Bank_B,Bank_Y,94.56,573.66,Credit Card,0
2022-01-25 22:00:00,Bank_C,Bank_Y,106.78,542.7,Credit Card,0
2022-01-25 23:00:00,Bank_A,Bank_Y,20.86,628.2,Wire,0
2022-01-26 00:00:00,Bank_C,Bank_X,92.52,156.09,Cash,0
2022-01-26 01:00:00,Bank_C,Bank_X,163.27,189.66,Transfer,1
2022-01-26 02:00:00,Bank_A,Bank_X,97.41,66.91,Credit Card,0
2022-01-26 03:00:00,Bank_A,Bank_Y,46.44,532.85,Credit Card,0
2022-01-26 04:00:00,Bank_A,Bank_Z,64.28,20.31,Credit Card,0
2022-01-26 05:00:00,Bank_A,Bank_Y,308.81,455.26,Credit Card,0
2022-01-26 06:00:00,Bank_B,Bank_Z,115.55,1018.94,Wire,0
2022-01-26 07:00:00,Bank_B,Bank_X,226.49,1107.43,Cash,0
2022-01-26 08:00:00,Bank_C,Bank_Y,350.0,298.04,Credit Card,0
2022-01-26 09:00:00,Bank_C,Bank_Y,586.23,307.45,Cash,0
2022-01-26 10:00:00,Bank_C,Bank_X,20.05,40.05,Transfer,0
2022-01-26 11:00:00,Bank_B,Bank_Y,803.25,555.49,Transfer,0
2022-01-26 12:00:00,Bank_C,Bank_Z,494.3,860.91,Transfer,0
2022-01-26 13:00:00,Bank_C,Bank_Z,42.65,140.29,Transfer,1
2022-01-26 14:00:00,Bank_B,Bank_Z,1034.07,273.49,Cash,0
2022-01-26 15:00:00,Bank_C,Bank_Y,1268.35,912.68,Transfer,0
2022-01-26 16:00:00,Bank_B,Bank_Y,31.51,1048.28,Transfer,0
2022-01-26 17:00:00,Bank_B,Bank_Z,162.09,139.31,Credit Card,0
2022-01-26 18:00:00,Bank_A,Bank_Y,820.47,399.89,Credit Card,0
2022-01-26 19:00:00,Bank_A,Bank_Z,689.68,106.9,Credit Card,0
2022-01-26 20:00:00,Bank_B,Bank_X,101.99,53.73,Wire,0
2022-01-26 21:00:00,Bank_B,Bank_Z,117.45,1210.24,Credit Card,0
2022-01-26 22:00:00,Bank_A,Bank_X,231.39,858.81,Transfer,0
2022-01-26 23:00:00,Bank_C,Bank_X,331.33,713.63,Cash,0
2022-01-27 00:00:00,Bank_C,Bank_X,481.5,25.0,Transfer,0
2022-01-27 01:00:00,Bank_C,Bank_Z,230.16,928.08,Cash,0
2022-01-27 02:00:00,Bank_B,Bank_Z,310.45,288.17,Transfer,0
2022-01-27 03:00:00,Bank_A,Bank_Y,688.11,209.58,Wire,0
2022-01-27 04:00:00,Bank_C,Bank_Y,18.69,395.35,Credit Card,0
2022-01-27 05:00:00,Bank_A,Bank_X,145.47,47.9,Transfer,0
2022-01-27 06:00:00,Bank_A,Bank_Z,624.75,706.62,Credit Card,0
2022-01-27 07:00:00,Bank_B,Bank_Y,1127.88,436.66,Wire,0
2022-01-27 08:00:00,Bank_C,Bank_Y,358.39,103.26,Wire,0
2022-01-27 09:00:00,Bank_A,Bank_Y,379.76,104.27,Credit Card,0
2022-01-27 10:00:00,Bank_B,Bank_Z,56.68,101.82,Credit Card,0
2022-01-27 11:00:00,Bank_B,Bank_Y,296.57,29.35,Cash,0
2022-01-27 12:00:00,Bank_B,Bank_X,380.3,443.12,Credit Card,0
2022-01-27 13:00:00,Bank_C,Bank_Z,138.85,917.38,Credit Card,0
2022-01-27 14:00:00,Bank_C,Bank_Y,156.84,8.83,Cash,0
2022-01-27 15:00:00,Bank_B,Bank_Y,236.83,25.12,Transfer,0
2022-01-27 16:00:00,Bank_C,Bank_Z,10.14,425.22,Cash,0
2022-01-27 17:00:00,Bank_C,Bank_Y,194.36,856.0,Transfer,0
2022-01-27 18:00:00,Bank_A,Bank_Y,118.78,197.81,Transfer,0
2022-01-27 19:00:00,Bank_B,Bank_X,198.37,215.09,Transfer,0
2022-01-27 20:00:00,Bank_B,Bank_Z,63.78,453.6,Cash,0
2022-01-27 21:00:00,Bank_C,Bank_Y,1106.04,160.25,Cash,0
2022-01-27 22:00:00,Bank_B,Bank_Z,450.2,13.48,Wire,0
2022-01-27 23:00:00,Bank_B,Bank_Z,568.32,664.44,Transfer,0
2022-01-28 00:00:00,Bank_B,Bank_X,778.35,491.28,Cash,0
2022-01-28 01:00:00,Bank_C,Bank_X,345.02,434.65,Wire,0
2022-01-28 02:00:00,Bank_C,Bank_Z,45.47,676.79,Transfer,0
2022-01-28 03:00:00,Bank_C,Bank_X,385.13,562.32,Cash,1
2022-01-28 04:00:00,Bank_A,Bank_X,441.96,115.26,Cash,0
2022-01-28 05:00:00,Bank_B,Bank_Y,684.11,217.3,Cash,0
2022-01-28 06:00:00,Bank_A,Bank_X,282.52,67.4,Credit Card,0
2022-01-28 07:00:00,Bank_C,Bank_X,68.24,69.55,Wire,0
2022-01-28 08:00:00,Bank_A,Bank_Y,166.88,563.81,Cash,0
2022-01-28 09:00:00,Bank_B,Bank_Y,225.56,978.08,Credit Card,0
2022-01-28 10:00:00,Bank_B,Bank_Z,519.11,1644.82,Wire,0
2022-01-28 11:00:00,Bank_C,Bank_X,422.89,494.9,Wire,0
2022-01-28 12:00:00,Bank_C,Bank_Y,220.1,101.73,Credit Card,0
2022-01-28 13:00:00,Bank_A,Bank_X,2153.1,55.83,Wire,0
2022-01-28 14:00:00,Bank_C,Bank_Z,465.42,837.93,Credit Card,0
2022-01-28 15:00:00,Bank_A,Bank_X,135.4,432.27,Transfer,0
2022-01-28 16:00:00,Bank_B,Bank_X,53.67,481.54,Cash,0
2022-01-28 17:00:00,Bank_B,Bank_X,82.94,760.4,Credit Card,0
2022-01-28 18:00:00,Bank_B,Bank_Y,141.15,607.48,Wire,0
2022-01-28 19:00:00,Bank_B,Bank_Y,87.58,899.27,Wire,0
2022-01-28 20:00:00,Bank_B,Bank_Z,103.25,28.93,Transfer,0
2022-01-28 21:00:00,Bank_A,Bank_X,167.8,688.21,Transfer,0
2022-01-28 22:00:00,Bank_B,Bank_Z,95.2,951.41,Transfer,0
2022-01-28 23:00:00,Bank_A,Bank_Z,1135.38,168.53,Transfer,0
2022-01-29 00:00:00,Bank_B,Bank_Y,41.82,511.45,Transfer,0
2022-01-29 01:00:00,Bank_A,Bank_X,371.71,188.56,Cash,1
2022-01-29 02:00:00,Bank_A,Bank_X,264.15,1584.7,Credit Card,0
2022-01-29 03:00:00,Bank_A,Bank_Z,2019.32,17.0,Transfer,0
2022-01-29 04:00:00,Bank_C,Bank_X,59.41,433.5,Transfer,0
2022-01-29 05:00:00,Bank_A,Bank_Y,253.63,91.06,Cash,0
2022-01-29 06:00:00,Bank_A,Bank_Z,1744.53,622.78,Credit Card,0
2022-01-29 07:00:00,Bank_B,Bank_Z,1003.12,96.73,Transfer,0
2022-01-29 08:00:00,Bank_A,Bank_Y,849.33,134.19,Credit Card,1
2022-01-29 09:00:00,Bank_A,Bank_Y,149.14,340.98,Credit Card,0
2022-01-29 10:00:00,Bank_C,Bank_Y,93.7,1231.58,Cash,0
